CORNELLÀ DE LLOBREGAT;18;003040;Cª. de Sant Boi (Pl. Quatre Camins-Frederica Montseny);421946.184;4578901.858;L82;I
SANT BOI DE LLOBREGAT;19;101655;Cª. BCN a Sta. Creu Calafell (Gasolinera Oasis);420682.5206;4577798.3032;L82;I
SANT BOI DE LLOBREGAT;20;101654;"Cª. BCN a Sta. Creu Calafell (""Mn. Pere Tarrés""-St. Joan Bosco)";420419.8192;4577196.1075;L82;I
SANT BOI DE LLOBREGAT;21;106070;Cª. BCN a Sta. Creu de Calafell (Indústria-Francesc Macià);420307.2242;4576911.8245;L82;I
SANT BOI DE LLOBREGAT;22;103632;Ctra. de Barcelona a Sta. C. de Calafell (Pl. Europa);420196.953;4576552.71;L82;I
SANT BOI DE LLOBREGAT;23;101666;Cª. BCN a Sta. Creu Calafell (Pl. Llobregat);419986.104;4576335.544;L82;I
SANT BOI DE LLOBREGAT;24;101665;"Cª. BCN a Sta. Creu Calafell (Pl. Garrigues-""Màlaga"")";419787.753;4576138.195;L82;I
SANT BOI DE LLOBREGAT;25;101669;"Cª. BCN a Sta. Creu Calafell (""Riera Fonollar""-Dr. J.Castells)";419502.579;4575872.217;L82;I
SANT BOI DE LLOBREGAT;26;101662;"Cª. BCN a Sta. Creu Calafell (""Mare de Déu de Núria""-Rioja)";419085.46;4575462.52;L82;I
VILADECANS;27;101677;Cª. de Barcelona (Cí. Fondo-Ptge. Tramuntana);418650.514;4575035.788;L82;I
VILADECANS;28;104771;Cª. de Barcelona (Av. Torre roja-Ausiàs Marc);418400.87;4574790.485;L82;I
VILADECANS;29;106178;"Ctra. de Barcelona (""Rbla. Modolell""-Sant Climent)";418185.0303;4574551.3394;L82;I
VILADECANS;30;100558;"Av. Generalitat (Àngel Guimerà-""Dr. Creixell"")";418025.131;4574346.102;L82;I
VILADECANS;31;100556;Av. Generalitat (Anselm Clavé-Av. Josep Tarradellas);417802.699;4574065.41;L82;I
VILADECANS;32;100562;"Av. Generalitat (Santiago Rusiñol- ""Av. Dr. Fleming"")";417516.143;4573694.823;L82;I
GAVÀ;33;106377;"Cª. BCN a Sta. Creu Calafell (Sarrià-""Rbla.Vayreda"")";417157.264;4573228.296;L82;I
GAVÀ;34;106466;Cª. BCN a Sta. Creu de Calafell (American Lake-Olocau);416863.311;4572865.77;L82;I
GAVÀ;35;101772;"Cª. BCN a Sta. Creu de Calafell (Av. Riera Parets-""Colomeres"")";416729.943;4572681.166;L82;I
GAVÀ;36;107107;"Av. Joan Carles I (""La Pau""-Apel.les Mestres)";416336.316;4572740.912;L82;I
GAVÀ;37;107141;Av. Joan Carles I (Bernat Metge-Sant Pere);416105.435;4572990.46;L82;I
GAVÀ;38;106514;Sant Lluís (Av. Joan Carles I-General Moragues);415897.9716;4573449.0444;L82;I
GAVÀ;39;106386;Sant Lluís (Montflorit-Colomeres);416282.0199;4573588.6724;L82;I
GAVÀ;40;106387;Pl. Catalunya (Sant Joan-Sant Nicasi);416520.522;4573714.071;L82;I
GAVÀ;41;103931;"Rbla. Pompeu Fabra (""Av. Joan XXIII""-Tenor Viñas)";416543.954;4573889.065;L82;I
GAVÀ;42;103930;Rbla. Pompeu Fabra (Enric Morera-Juli Garreta);416217.971;4573975.3;L82;I
GAVÀ;43;103933;"Rbla. Pompeu Fabra (Pep Ventura-""Joan I"")";415928.703;4573941.398;L82;I
GAVÀ;44;107072;Av. l'Eramprunyà (Salut-Joan Carles I);415672.706;4573690.788;L82;I
GAVÀ;45;107458;"Av. Joan Carles I (""Argila""-Sant Lluís)";415703.2576;4573563.832;L82;I
GAVÀ;1;107064;"Av. Joan Carles I (""St. Martí""-Av. l'Eramprunyà)";415825.644;4573507.749;L82;V
GAVÀ;2;107065;Av. l'Eramprunyà (Salut-Treball);415767.023;4573743.642;L82;V
GAVÀ;3;100502;Av. l'Eramprunyà (St. Martí-Garcia Lorca);416030.066;4573821.764;L82;V
GAVÀ;4;101851;"Les Colomeres (Pi i Margall-""Pl. Font Groga"")";416291.455;4573619.021;L82;V
GAVÀ;5;106825;"Sant Pere (Colomeres-""Montflorit"")";416400.8497;4573162.9091;L82;V
GAVÀ;6;106826;"Sant Pere (Ptge. Martí l'Humà-""General Josep Moragues"")";416138.0447;4573090.4333;L82;V
GAVÀ;7;107117;"Av. Joan Carles I (""Vial enllaç Castelldefels""-Cª. BCN)";416321.437;4572722.4019;L82;V
GAVÀ;8;101658;Cª. BCN a Sta. Creu Calafell (Cª. C-234-Salamanca);416731.683;4572655.593;L82;V
GAVÀ;9;104747;Cª. BCN a Sta. Creu Calafell (Salamanca-Av. Bertran i Güell);416869.609;4572832.813;L82;V
GAVÀ;10;101657;"Cª. BCN a Sta. Creu Calafell (Av. Bertran i Güell-""Rius i Taulet"")";417005.653;4573016.758;L82;V
GAVÀ;11;101656;"Ctra. de Bcn a Sta. C. de Calafell (""Rambla Lluch""-Serrat)";417179.21;4573237.761;L82;V
VILADECANS;12;100567;"Av. de la Generalitat (Limit Terme Municipal-""Fabrica Roca"")";417534.302;4573692.088;L82;V
VILADECANS;13;100565;"Av. Generalitat (Fabrica Roca-""Agricultura"")";417735.779;4573954.496;L82;V
VILADECANS;14;108665;Av. Generalitat (Noi del Sucre-Cª. de la Vila);417995.745;4574288.322;L82;V
VILADECANS;15;100574;Av. Generalitat (Pl. Europa);418186.637;4574517.676;L82;V
VILADECANS;16;101676;"Ctra. de Barcelona (Ctra. del Prat-""St. Jeroni"")";418414.802;4574785.926;L82;V
VILADECANS;17;101675;"Cª. de Barcelona (Antonio Machado-""Torrent Fondo"")";418650;4575016.5;L82;V
SANT BOI DE LLOBREGAT;18;101661;"Cª. BCN a Sta. Creu Calafell (Límit T.Municipal-""M. D. Núria"")";419078.341;4575412.744;L82;V
SANT BOI DE LLOBREGAT;19;101660;"Cª. BCN a Sta. Creu Calafell (Dr J. Castells-""Riera Fonollar"")";419507.363;4575841.107;L82;V
SANT BOI DE LLOBREGAT;20;101670;"Cª. BCN a Sta. Creu Calafell (""Àlaba""-Riera Roja)";419823.933;4576140.8927;L82;V
SANT BOI DE LLOBREGAT;21;101671;Cª. BCN a Sta. Creu Calafell (Riera Roja-Alacant);420104.7654;4576406.4823;L82;V
